day,product,avg_tone,n
2020-04-05,UUP,-3.1280835056769365,289
2020-04-06,GLD,2.1149670778409333,12
2020-04-06,SPY,-2.0911066066285362,3962
2020-04-06,TLT,0.32605651246498424,88
2020-04-06,USO,-2.1444256352447613,738
2020-04-06,UUP,-2.180184349125557,1184
2020-04-07,GLD,1.5081325013500426,22
2020-04-07,SPY,-2.133976451245323,5534
2020-04-07,TLT,0.39742127877409744,88
2020-04-07,USO,-1.7867274045026247,769
2020-04-07,UUP,-1.8229077496056867,1240
2020-04-08,GLD,2.1018610306121297,14
2020-04-08,SPY,-2.3273594146074124,4398
2020-04-08,TLT,-0.43943530938141612,91
2020-04-08,USO,-0.9807303273380038,868
2020-04-08,UUP,-2.13905882501208,1062
2020-04-09,GLD,0.81253228038347247,13
2020-04-09,SPY,-1.6710998383867339,5492
2020-04-09,TLT,0.60692322698760914,83
2020-04-09,USO,-1.2045779152793097,923
2020-04-09,UUP,-2.1058979364075681,2677
2020-04-10,GLD,3.9448891861639463,8
2020-04-10,SPY,-1.5245774646254591,2846
2020-04-10,TLT,-0.50410901183430368,24
2020-04-10,USO,-1.2224264662046656,956
2020-04-10,UUP,-1.633956884628988,1577
2020-04-11,GLD,0.96181099341169984,9
2020-04-11,SPY,-1.9401521071933048,1167
2020-04-11,TLT,-0.69881465060529646,32
2020-04-11,USO,-1.1012122337737338,276
2020-04-11,UUP,-1.9935775473206316,480
2020-04-12,GLD,1.9598945637306593,9
2020-04-12,SPY,-1.3881352293998426,1272
2020-04-12,TLT,-2.6345392947979023,12
2020-04-12,USO,-1.2441857092128306,445
2020-04-12,UUP,-1.9028841732667763,555
2020-04-13,GLD,1.5705284964162654,14
2020-04-13,SPY,-1.9495661375064481,2856
2020-04-13,TLT,-1.3394794304963367,30
2020-04-13,USO,-1.7306297883899631,1196
2020-04-13,UUP,-2.2910450837290877,1255
2020-04-14,GLD,1.7394666454394105,25
2020-04-14,SPY,-1.3845445517376407,3884
2020-04-14,TLT,0.26450375396079195,81
2020-04-14,USO,-1.5179046558700167,994
2020-04-14,UUP,-2.2923772313393753,1595
2020-04-15,GLD,0.954830704907677,22
